20140508 0.103725	500	4416	4539	4073	88	4052	214176	531404
20140508 0.103726	0	4416	4474	4073	88	4052	214176	531404
20140508 0.103726	500	4416	4409	4073	88	4052	214176	531404
20140508 0.103727	0	4416	4334	4073	88	4052	214176	531404
20140508 0.103727	500	4416	4269	4073	88	4052	214176	531404
20140508 0.103728	0	4416	4139	4073	88	4052	214176	531404
20140508 0.103728	500	4416	4074	4073	88	4052	214176	531404
20140508 0.103729	0	4416	4009	4073	88	4052	214176	531404
20140508 0.103729	500	4416	3879	4073	88	4052	214176	531404
20140508 0.10373	0	4416	3814	4073	88	4052	214176	531404
20140508 0.10373	500	4416	3749	4073	88	4052	214176	531404
20140508 0.103731	0	4416	3619	4073	88	4052	214176	531404
20140508 0.103731	500	4416	3554	4073	88	4052	214176	531404
20140508 0.103732	0	4416	3489	4073	88	4052	214176	531404
20140508 0.103732	500	4416	3424	4073	88	4052	214176	531404
20140508 0.103733	0	4416	3359	4073	88	4052	214176	531404
20140508 0.103734	0	4416	3294	4073	88	4052	214176	531404
20140508 0.103734	500	4416	3229	4073	88	4052	214176	531404
20140508 0.103735	0	4416	3099	4073	88	4052	214176	531404
20140508 0.103735	500	4416	3034	4073	88	4052	214176	531404
20140508 0.103736	0	4416	2904	4073	88	4052	214176	531404
20140508 0.103736	500	4416	2839	4073	88	4052	214176	531404
20140508 0.103737	0	4416	2774	4073	88	4052	214176	531404
20140508 0.103738	0	4416	2644	4073	88	4052	214176	531404
20140508 0.103738	500	4416	2579	4073	88	4052	214176	531404
20140508 0.103739	0	4416	2514	4073	88	4052	214176	531404
20140508 0.103739	500	4416	2384	4073	88	4052	214176	531404
20140508 0.10374	500	4416	2384	4073	88	4052	214176	531404
20140508 0.103741	0	4416	2254	4073	88	4052	214176	531404
20140508 0.103741	500	4416	2189	4073	88	4052	214176	531404
20140508 0.103742	0	4416	2124	4073	88	4052	214176	531404
20140508 0.103742	500	4416	1994	4073	88	4052	214176	531404
20140508 0.103743	0	4416	1929	4073	88	4052	214176	531404
20140508 0.103745	0	4416	1799	4073	88	4052	214176	531404
20140508 0.103745	500	4416	1734	4073	88	4052	214176	531404
20140508 0.103746	0	4416	1669	4073	88	4052	214176	531404
20140508 0.103746	500	4416	1539	4073	88	4052	214176	531404
20140508 0.103747	500	4416	1474	4073	88	4052	214176	531404
20140508 0.103748	0	4416	1409	4073	88	4052	214176	531404
20140508 0.103748	500	4416	1344	4073	88	4052	214176	531404
20140508 0.103749	0	4416	1214	4073	88	4052	214176	531404
20140508 0.103749	500	4416	1149	4073	88	4052	214176	531404
20140508 0.10375	0	4416	1084	4073	88	4052	214176	531404
20140508 0.10375	500	4416	1019	4073	88	4052	214176	531404
20140508 0.103751	0	4416	954	4073	88	4052	214176	531404
20140508 0.103751	500	4416	889	4073	88	4052	214176	531404
20140508 0.103752	0	4416	824	4073	88	4052	214176	531404
20140508 0.103752	500	4416	759	4073	88	4052	214176	531404
20140508 0.103755	0	4416	759	4073	88	4052	214176	531404
20140508 0.103755	500	4416	759	4073	88	4052	214176	531404
20140508 0.103756	500	4416	759	4073	88	4052	214176	531404
20140508 0.103757	0	4416	759	4073	88	4052	214176	531404
20140508 0.103759	500	4416	759	4073	88	4052	214176	531404
20140508 0.1038	0	4416	759	4073	88	4052	214176	531404
20140508 0.103801	500	4416	694	4073	88	4052	214176	531404
20140508 0.103802	0	4416	694	4073	88	4052	214176	531404
20140508 0.103802	500	4416	629	4073	88	4052	214176	531404
20140508 0.103803	500	4416	564	4073	88	4052	214176	531404
20140508 0.103805	0	4416	564	4073	88	4052	214176	531404
20140508 0.103805	500	4416	564	4073	88	4052	214176	531404
20140508 0.10381	500	4416	564	4073	88	4052	214176	531404
20140508 0.103813	500	4416	564	4073	88	4052	214176	531404
20140508 0.103814	0	4416	564	4073	88	4052	214176	531404
20140508 0.103814	500	4416	564	4073	88	4052	214176	531404
20140508 0.103815	0	4416	564	4073	88	4052	214176	531404
20140508 0.103815	500	4416	564	4073	88	4052	214176	531404
20140508 0.103816	0	4416	564	4073	88	4052	214176	531404
20140508 0.103816	500	4416	564	4073	88	4052	214176	531404
20140508 0.103818	500	4416	564	4073	88	4052	214176	531404
20140508 0.103822	0	4416	564	4073	88	4052	214176	531404
20140508 0.103822	500	4416	564	4073	88	4052	214176	531404
20140508 0.103823	0	4416	564	4073	88	4052	214176	531404
20140508 0.103823	500	4416	564	4073	88	4052	214176	531404
20140508 0.103824	0	4416	564	4073	88	4052	214176	531404
20140508 0.103824	500	4416	564	4073	88	4052	214176	531404
20140508 0.103828	0	4416	564	4073	88	4052	214176	531404
20140508 0.103829	500	4416	520	4072	4	4052	214176	531404
20140508 0.103832	0	4416	500	4072	4	4416	214216	531444
20140508 0.103832	500	4416	495	4072	4	4416	214226	531454
20140508 0.103836	500	4416	495	4072	4	4416	214226	531454
20140508 0.103842	0	4416	495	4072	4	4416	214226	531454
20140508 0.103842	500	4416	495	4413	1	4416	214226	531454
20140508 0.103843	500	4416	495	4072	4	4416	214226	531454
20140508 0.103849	0	4416	495	4410	1	4416	214226	531454
20140508 0.10385	0	4416	495	4410	1	4416	214226	531454
20140508 0.103852	0	4416	495	4410	201	4416	214226	531454
20140508 0.103854	500	4416	494	4410	201	4416	214228	531456
20140508 0.103917	500	4416	424	4410	201	4416	214368	531456
20140508 0.103918	0	4416	344	4410	201	4416	214528	531456
20140508 0.103918	500	4416	294	4410	201	4416	214628	531456
20140508 0.103955	0	4416	294	4410	181	4410	214668	531458
20140508 0.103955	500	4416	294	4410	111	4410	214808	531458
20140508 0.103956	0	4416	294	4410	41	4410	214948	531458
20140508 0.103956	500	4416	294	4410	1	4410	215028	531458
20140508 0.104005	500	4416	294	4052	63	4052	215048	531466
20140508 0.104006	0	4416	294	4072	5	4052	215068	531446
20140508 0.104021	500	4416	274	4072	5	4416	215108	531486
20140508 0.104022	0	4416	229	4072	5	4416	215198	531576
20140508 0.104022	500	4416	209	4072	5	4416	215238	531616
20140508 0.104023	0	4416	179	4072	5	4416	215298	531676
20140508 0.104023	500	4416	139	4072	5	4416	215378	531756
20140508 0.104024	0	4416	119	4072	5	4416	215418	531796
20140508 0.104024	500	4416	89	4072	5	4416	215478	531856
20140508 0.104025	0	4416	39	4072	5	4416	215578	531956
20140508 0.104025	500	4416	9	4072	5	4416	215638	532016
20140508 0.104026	0	4453	4	4072	5	4453	215678	532034
20140508 0.104026	500	4454	4	4072	5	4454	215688	532034
20140508 0.104027	0	4450	5	4072	5	4456	215708	532034
20140508 0.104027	500	4453	5	4072	5	4456	215728	532034
20140508 0.104028	0	4453	5	4072	5	4456	215748	532034
20140508 0.104028	500	4453	5	4072	5	4456	215768	532034
20140508 0.104029	0	4455	5	4072	5	4456	215788	532034
20140508 0.104029	500	4453	5	4072	5	4457	215808	532034
20140508 0.10403	0	4455	5	4072	5	4457	215828	532034
20140508 0.10403	500	4459	4	4072	5	4459	215888	532034
20140508 0.104031	0	4455	5	4072	5	4459	215888	532034
20140508 0.104031	500	4457	5	4072	5	4459	215908	532034
20140508 0.104032	0	4457	5	4072	5	4459	215928	532034
20140508 0.104032	500	4459	4	4072	5	4459	215968	532034
20140508 0.104033	0	4460	4	4072	5	4460	215988	532034
20140508 0.104033	500	4459	5	4072	5	4460	215988	532034
20140508 0.104034	0	1.79769e+308	0	4470	1	4460	216026	532034
20140508 0.104034	500	4459	4	4072	5	4460	216028	532034
20140508 0.104035	0	1.79769e+308	0	4470	11	4460	216046	532034
20140508 0.104035	500	1.79769e+308	0	4470	6	4460	216056	532034
20140508 0.104036	0	1.79769e+308	0	4470	16	4460	216056	532034
20140508 0.104042	0	1.79769e+308	0	4072	5	4460	216056	532034
20140508 0.104047	500	1.79769e+308	0	4052	28	4052	216116	531984
20140508 0.104048	0	1.79769e+308	0	4051	121	4051	216186	531924
20140508 0.104048	500	1.79769e+308	0	4051	91	4051	216246	531864
20140508 0.104049	0	1.79769e+308	0	4051	51	4051	216326	531784
20140508 0.104049	500	1.79769e+308	0	4051	31	4051	216366	531744
20140508 0.10405	0	1.79769e+308	0	4050	27	4050	216446	531664
20140508 0.10405	500	1.79769e+308	0	4050	7	4050	216486	531624
20140508 0.104051	0	1.79769e+308	0	4049	115	4049	216634	531476
20140508 0.104051	500	1.79769e+308	0	4049	41	4049	216782	531328
20140508 0.104052	0	1.79769e+308	0	4049	11	4049	216842	531268
20140508 0.104052	500	1.79769e+308	0	4047	31	4047	216970	531140
20140508 0.104053	0	1.79769e+308	0	4046	136	4046	217118	531080
20140508 0.104053	500	1.79769e+308	0	4046	96	4046	217198	531000
20140508 0.104054	0	1.79769e+308	0	4046	66	4046	217258	530940
20140508 0.104054	500	1.79769e+308	0	4046	46	4046	217298	530900
20140508 0.104055	0	1.79769e+308	0	4046	16	4046	217358	530840
20140508 0.104055	500	1.79769e+308	0	4045	75	4045	217398	530800
20140508 0.104056	0	1.79769e+308	0	4045	45	4045	217458	530740
20140508 0.104056	500	1.79769e+308	0	4045	15	4045	217518	530680
20140508 0.104057	0	1.79769e+308	0	4044	68	4044	217578	530620
20140508 0.104057	500	1.79769e+308	0	4044	38	4044	217638	530560
20140508 0.104058	0	1.79769e+308	0	4044	8	4044	217698	530500
20140508 0.104058	500	1.79769e+308	0	4043	20	4043	217758	530440
20140508 0.104059	0	1.79769e+308	0	4042	63	4042	217828	530370
20140508 0.104059	500	1.79769e+308	0	4042	33	4042	217888	530310
20140508 0.1041	0	1.79769e+308	0	4042	3	4042	217948	530250
20140508 0.1041	500	1.79769e+308	0	4041	56	4041	217988	530210
20140508 0.104101	0	1.79769e+308	0	4041	26	4041	218048	530150
20140508 0.104101	500	1.79769e+308	0	4040	34	4040	218108	530090
20140508 0.104102	0	1.79769e+308	0	4040	4	4040	218168	530030
20140508 0.104102	500	1.79769e+308	0	4039	46	4039	218228	529970
20140508 0.104103	0	1.79769e+308	0	4039	16	4039	218288	529910
20140508 0.104103	500	1.79769e+308	0	4038	31	4038	218348	529850
20140508 0.104104	0	1.79769e+308	0	4038	1	4038	218408	529790
20140508 0.104104	500	1.79769e+308	0	4037	195	4037	218448	529750
20140508 0.104105	0	1.79769e+308	0	4037	166	4037	218508	529692
20140508 0.104105	500	1.79769e+308	0	4037	146	4037	218548	529652
20140508 0.104106	0	1.79769e+308	0	4037	116	4037	218608	529592
20140508 0.104106	500	1.79769e+308	0	4037	86	4037	218668	529532
20140508 0.104107	0	1.79769e+308	0	4037	46	4037	218748	529452
20140508 0.104107	500	1.79769e+308	0	4037	16	4037	218808	529392
20140508 0.104108	0	1.79769e+308	0	4036	160	4036	218868	529332
20140508 0.104108	500	1.79769e+308	0	4036	130	4036	218928	529272
20140508 0.104109	0	1.79769e+308	0	4036	110	4036	218968	529232
20140508 0.104109	500	1.79769e+308	0	4036	80	4036	219028	529172
20140508 0.10411	0	1.79769e+308	0	4036	40	4036	219108	529092
20140508 0.10411	500	1.79769e+308	0	4036	20	4036	219148	529052
20140508 0.104111	0	1.79769e+308	0	4035	203	4035	219228	528972
20140508 0.104111	500	1.79769e+308	0	4035	173	4035	219288	528912
20140508 0.104112	0	1.79769e+308	0	4035	163	4035	219308	528892
20140508 0.104124	500	4470	500	4035	163	4035	219308	528892
20140508 0.104147	0	4470	500	4035	163	4035	219308	528892
20140508 0.104202	0	4470	445	4035	163	4470	219418	528892
20140508 0.104202	500	4470	420	4035	163	4470	219540	528964
20140508 0.104203	0	4416	36	4035	163	4470	219540	528964
20140508 0.104206	0	4416	36	4035	163	4470	219540	528964
20140508 0.104211	0	4416	36	4035	163	4470	219540	528964
20140508 0.104215	0	4416	36	4035	163	4470	219540	528964
20140508 0.10422	0	4416	36	4035	163	4470	219540	528964
20140508 0.104224	500	4416	36	4035	163	4470	219540	528964
20140508 0.104225	500	4416	36	4035	163	4470	219540	528964
20140508 0.104229	0	4416	36	4035	163	4470	219540	528964
20140508 0.104229	500	4416	36	4035	163	4470	219540	528964
20140508 0.104233	500	4416	36	4035	163	4470	219540	528964
20140508 0.104237	500	4416	36	4035	163	4470	219540	528964
20140508 0.10424	500	4416	36	4035	163	4470	219540	528964
20140508 0.104241	0	4416	36	4035	163	4470	219540	528964
20140508 0.104244	500	4416	36	4035	163	4470	219540	528964
20140508 0.104248	0	4416	36	4035	163	4470	219540	528964
20140508 0.104251	0	4416	36	4035	163	4470	219540	528964
20140508 0.104251	500	4416	36	4035	163	4470	219540	528964
20140508 0.104255	500	4416	36	4035	163	4470	219540	528964
20140508 0.104257	500	4416	36	4035	163	4470	219540	528964
20140508 0.104301	500	4416	36	4035	163	4470	219540	528964
20140508 0.104307	500	4416	36	4411	1	4470	219540	528964
20140508 0.104308	0	4460	5	4416	164	4416	219612	528964
20140508 0.104308	500	4460	5	4436	1	4411	219950	528964
20140508 0.104309	0	4460	5	4035	163	4436	219952	528966
20140508 0.104309	500	4416	31	4035	163	4436	219962	528976
20140508 0.104321	500	4416	31	4116	1	4436	219962	528976
20140508 0.104323	0	4416	31	4035	163	4436	219962	528976
20140508 0.104323	500	4416	31	4035	163	4436	219962	528976
20140508 0.104325	0	4416	31	4116	1	4436	219962	528976
20140508 0.104326	500	4416	31	4035	163	4436	219962	528976
20140508 0.104329	500	4416	31	4116	1	4436	219962	528976
20140508 0.104331	0	4416	31	4035	154	4035	219982	528958
20140508 0.104331	500	4416	31	4035	144	4035	220002	528938
20140508 0.104332	500	4416	31	4035	144	4035	220002	528938
20140508 0.104335	0	4416	31	4035	134	4035	220022	528918
20140508 0.104336	500	4416	31	4035	124	4035	220042	528898
20140508 0.104338	0	4416	31	4035	114	4035	220062	528878
20140508 0.104338	500	4460	5	4416	169	4416	220124	528878
20140508 0.104339	0	4460	5	4035	109	4035	220482	528868
20140508 0.104339	500	4416	36	4035	104	4035	220492	528858
20140508 0.10434	0	4416	36	4035	94	4035	220512	528838
20140508 0.104341	0	4416	36	4035	84	4035	220532	528818
20140508 0.104342	0	4416	36	4035	74	4035	220552	528798
20140508 0.104342	500	4416	36	4035	64	4035	220572	528778
20140508 0.104343	500	4416	26	4035	64	4416	220592	528778
20140508 0.104344	0	4416	21	4035	64	4416	220602	528788
20140508 0.104344	500	4416	21	4035	54	4035	220622	528768
20140508 0.104345	0	4416	11	4035	49	4416	220652	528758
20140508 0.104345	500	4416	6	4035	49	4416	220662	528768
20140508 0.104346	0	4416	6	4035	39	4035	220682	528748
20140508 0.104346	500	4460	1	4035	34	4460	220712	528730
20140508 0.104347	0	4416	31	4035	34	4460	220722	528740
20140508 0.104347	500	4416	31	4035	24	4035	220742	528720
20140508 0.104348	0	4416	31	4035	19	4035	220752	528710
20140508 0.104348	500	4416	21	4035	19	4416	220772	528710
20140508 0.104349	0	4416	16	4035	19	4416	220782	528720
20140508 0.104349	500	4416	16	4035	9	4035	220802	528720
20140508 0.10435	0	4416	16	4035	4	4035	220812	528710
20140508 0.10435	500	4416	6	4035	4	4416	220832	528710
20140508 0.104351	0	4416	1	4035	4	4416	220842	528720
20140508 0.104352	0	4416	1	4034	141	4034	220862	528720
20140508 0.104352	500	4416	1	4034	136	4034	220872	528710
20140508 0.104358	0	4462	5	4034	136	4461	220886	528698
20140508 0.104358	500	4416	31	4034	136	4461	220896	528708
20140508 0.104415	0	4416	31	4035	237	4461	220896	528708
20140508 0.104422	0	4416	31	4036	121	4461	220896	528708
20140508 0.104428	0	4416	31	4037	12	4461	220896	528708
20140508 0.104437	0	4416	31	4038	143	4461	220896	528708
20140508 0.104448	500	4416	31	4039	176	4461	220896	528708
20140508 0.104451	0	4460	5	4416	169	4416	220958	528708
20140508 0.104451	500	4460	5	4039	176	4416	221306	528708
20140508 0.104452	0	4416	36	4039	176	4416	221306	528708
20140508 0.104454	500	4416	36	4039	176	4416	221306	528708
20140508 0.104455	500	4416	29	4039	176	4416	221320	528708
20140508 0.104458	500	4416	29	4039	169	4039	221334	528694
20140508 0.104459	0	4416	29	4039	164	4039	221344	528684
20140508 0.1045	0	4416	29	4040	95	4039	221344	528684
20140508 0.104504	0	4416	29	4041	69	4039	221344	528684
20140508 0.104506	0	4460	5	4416	6	4416	221402	528684
20140508 0.104506	500	4460	5	4436	5	4416	221414	528684
20140508 0.104507	0	4460	5	4041	69	4436	221424	528694
20140508 0.104507	500	4416	31	4041	69	4436	221434	528704
20140508 0.10451	500	4416	31	4042	179	4436	221434	528704
20140508 0.104514	0	4416	1	4042	179	4416	221494	528704
20140508 0.104514	500	4396	5	4042	179	4416	221504	528704
20140508 0.104516	0	4396	5	4043	143	4416	221504	528704
20140508 0.104521	0	4396	5	4044	178	4416	221504	528704
20140508 0.104524	0	4416	1	4396	25	4396	221514	528694
20140508 0.104524	500	4460	5	4416	4	4416	221526	528686
20140508 0.104525	0	4460	5	4436	5	4416	221534	528694
20140508 0.104525	500	4460	5	4396	20	4436	221544	528704
20140508 0.104526	0	4416	31	4396	20	4436	221554	528714
20140508 0.104531	500	4416	1	4396	20	4416	221614	528714
20140508 0.104534	0	4416	1	4396	20	4416	221614	528714
20140508 0.104536	0	4460	5	4416	29	4416	221616	528714
20140508 0.104536	500	4460	4	4396	20	4460	221676	528714
20140508 0.104537	0	4416	31	4396	20	4460	221686	528724
20140508 0.104537	500	4416	31	4396	19	4396	221688	528724
20140508 0.104538	0	4416	27	4046	271	4416	221736	528694
20140508 0.104538	500	4416	21	4046	271	4416	221748	528704
20140508 0.104539	0	4460	4	4416	9	4416	221790	528704
20140508 0.104539	500	4460	4	4046	271	4416	221808	528704
20140508 0.10454	0	4416	36	4046	271	4416	221808	528704
20140508 0.104542	0	4415	111	4046	271	4416	221808	528704
20140508 0.104549	500	4416	36	4046	271	4416	221808	528704
20140508 0.10461	0	4416	36	4047	111	4416	221808	528704
20140508 0.104613	500	4416	36	4047	111	4416	221808	528704
20140508 0.104617	500	4416	36	4047	407	4416	221808	528704
20140508 0.104622	0	4416	36	4048	99	4416	221808	528704
20140508 0.104625	0	4416	36	4048	471	4416	221808	528704
20140508 0.104631	0	4416	36	4049	23	4416	221808	528704
20140508 0.104634	0	4416	36	4051	15	4416	221808	528704
20140508 0.104635	0	4416	36	4051	15	4416	221808	528704
20140508 0.104636	0	4416	36	4051	15	4416	221808	528704
20140508 0.104639	0	4416	36	4051	15	4416	221808	528704
20140508 0.104641	0	4416	36	4051	71	4416	221808	528704
20140508 0.104646	0	4416	36	4115	1	4416	221808	528704
20140508 0.104648	0	4411	96	4115	1	4416	221808	528704
20140508 0.104649	500	4411	96	4115	1	4416	221808	528704
20140508 0.10465	0	4115	63	4052	147	4115	221810	528706
20140508 0.10465	500	4095	5	4052	147	4115	221820	528706
20140508 0.104655	0	4095	5	4052	147	4115	221820	528706
20140508 0.104655	500	4095	4	4052	147	4115	221822	528704
20140508 0.104657	0	4411	96	4095	26	4095	221830	528696
20140508 0.104657	500	4411	96	4115	5	4095	221840	528686
20140508 0.104659	0	4411	96	4115	5	4095	221840	528686
20140508 0.1047	500	4411	96	4115	5	4095	221840	528686
20140508 0.104703	0	4411	66	4115	5	4411	221900	528686
20140508 0.104703	500	4411	61	4115	5	4411	221910	528696
20140508 0.104704	500	4411	31	4115	5	4411	221970	528696
20140508 0.104705	500	4411	31	4115	5	4411	221970	528696
20140508 0.104706	0	4411	1	4115	5	4411	222030	528696
20140508 0.104706	500	4411	1	4115	5	4411	222030	528696
20140508 0.104708	0	4416	36	4411	29	4411	222032	528696
20140508 0.10471	500	4416	6	4411	29	4416	222092	528696
20140508 0.104714	500	4411	35	4116	1	4411	222150	528638
20140508 0.104716	500	4411	5	4116	1	4411	222210	528578
20140508 0.104718	0	4441	59	4116	1	4441	222310	528668
20140508 0.104718	500	4441	40	4116	1	4441	222420	528778
20140508 0.104719	0	4461	5	4116	1	4460	222580	528870
20140508 0.104719	500	4416	31	4116	1	4460	222590	528880
20140508 0.10472	0	4463	1	4115	5	4463	222692	528944
20140508 0.10472	500	4416	35	4115	5	4463	222694	528944
20140508 0.104721	0	4416	5	4115	5	4416	222754	528944
20140508 0.104722	0	4469	21	4115	5	4469	222854	528954
20140508 0.104722	500	4416	31	4115	5	4469	222864	528964
20140508 0.104723	0	4416	31	4115	5	4469	222864	528964
20140508 0.104723	500	4416	1	4115	5	4416	222924	528964
20140508 0.104726	500	4416	1	4115	5	4416	222924	528964
20140508 0.104727	0	4469	12	4115	5	4469	223024	528966
20140508 0.104727	500	4416	36	4115	5	4469	223024	528966
20140508 0.104728	500	4416	36	4115	5	4469	223024	528966
20140508 0.104729	0	4416	36	4115	5	4469	223024	528966
20140508 0.104729	500	4416	36	4115	5	4469	223024	528966
20140508 0.10473	500	4416	36	4115	5	4469	223024	528966
20140508 0.104731	0	4416	36	4115	5	4469	223024	528966
20140508 0.104731	500	4464	1	4115	5	4469	223124	529038
20140508 0.104732	0	4416	36	4115	5	4469	223124	529038
20140508 0.104733	0	4416	36	4115	5	4469	223124	529038
20140508 0.104733	500	4466	2	4115	5	4469	223224	529110
20140508 0.104734	0	4416	36	4115	5	4469	223224	529110
20140508 0.104735	0	4416	36	4115	5	4469	223224	529110
20140508 0.104735	500	4467	3	4115	5	4469	223324	529182
20140508 0.104736	0	4416	34	4115	5	4469	223328	529186
20140508 0.104737	500	4469	14	4115	5	4469	223428	529254
20140508 0.104738	0	4416	36	4115	5	4469	223428	529254
20140508 0.104739	0	4416	36	4115	5	4469	223428	529254
20140508 0.104739	500	4469	10	4115	5	4469	223528	529326
20140508 0.10474	0	4416	36	4115	5	4469	223528	529326
20140508 0.104741	0	4467	80	4115	5	4469	223628	529426
20140508 0.104741	500	4416	36	4115	3	4115	223632	529426
20140508 0.104742	0	4467	66	4135	5	4467	223732	529526
20140508 0.104742	500	4467	47	4135	5	4467	223842	529636
20140508 0.104743	0	4467	33	4135	5	4467	223942	529736
20140508 0.104743	500	4467	19	4135	5	4467	224042	529836
20140508 0.104744	0	4467	5	4135	5	4467	224142	529936
20140508 0.104744	500	4469	1	4135	5	4469	224242	530018
20140508 0.104745	0	4416	36	4135	5	4469	224242	530018
20140508 0.104746	0	4465	94	4135	5	4469	224342	530090
20140508 0.104746	500	4416	36	4135	5	4469	224342	530090
20140508 0.104747	0	4465	80	4135	5	4469	224442	530190
20140508 0.104747	500	4465	66	4135	5	4469	224542	530290
20140508 0.104748	0	4465	52	4135	5	4469	224642	530390
20140508 0.104748	500	4416	36	4135	5	4469	224642	530390
20140508 0.104749	0	4465	38	4135	5	4469	224742	530490
20140508 0.104749	500	4416	34	4135	5	4469	224846	530570
20140508 0.104751	0	4416	34	4135	5	4469	224846	530570
20140508 0.104751	500	4416	34	4135	5	4469	224846	530570
20140508 0.104752	0	4416	34	4135	5	4469	224846	530570
20140508 0.104754	500	4416	34	4135	5	4469	224846	530570
20140508 0.104755	500	4416	34	4135	5	4469	224846	530570
20140508 0.104756	0	4416	34	4135	3	4135	224850	530570
20140508 0.104756	500	4416	34	4155	1	4115	224870	530570
20140508 0.104757	0	4416	34	4135	1	4115	224880	530570
20140508 0.104757	500	4416	34	4135	1	4115	224880	530570
20140508 0.104758	0	4416	34	4135	1	4115	224880	530570
20140508 0.104758	500	4416	34	4135	1	4115	224880	530570
20140508 0.104759	500	4416	34	4135	1	4115	224880	530570
20140508 0.104809	500	4416	29	4135	1	4416	224890	530580
20140508 0.10481	0	4416	24	4135	1	4416	224900	530590
20140508 0.10481	500	4416	19	4135	1	4416	224910	530600
20140508 0.104811	0	4416	14	4135	1	4416	224920	530610
20140508 0.104811	500	4416	14	4135	1	4416	224920	530610
20140508 0.104812	0	4416	9	4135	1	4416	224930	530620
20140508 0.104813	0	4416	4	4135	1	4416	224940	530630
20140508 0.104813	500	4463	76	4135	1	4463	224950	530640
20140508 0.104814	0	4416	26	4135	1	4463	224970	530660
20140508 0.104814	500	4416	24	4135	1	4463	224974	530664
20140508 0.104815	0	4416	19	4135	1	4463	224984	530674
20140508 0.104815	500	4416	14	4135	1	4463	224994	530684
20140508 0.104854	0	4078	50	4048	98	4470	226302	531494
20140508 0.104859	500	4468	25	4048	98	4470	226552	531494
20140508 0.1049	0	4416	36	4048	98	4470	226552	531494
20140508 0.10491	500	4078	100	4048	98	4470	226552	531494
20140508 0.104911	500	4078	100	4048	98	4470	226552	531494
20140508 0.104921	0	4078	8	4048	98	4100	226736	531310
20140508 0.104921	500	4416	36	4120	5	4100	226772	531274
20140508 0.104922	0	4078	67	4048	98	4100	226838	531218
20140508 0.104922	500	4416	36	4100	2	4100	226972	531084
20140508 0.104923	500	4078	29	4048	98	4100	227114	530942
20140508 0.104924	0	4416	36	4100	17	4100	227172	530884
20140508 0.104925	0	4078	14	4048	98	4100	227344	530712
20140508 0.104925	500	4416	36	4100	9	4100	227372	530684
20140508 0.104926	0	4078	68	4048	98	4100	227436	530620
20140508 0.104926	500	4078	45	4048	98	4100	227482	530574
20140508 0.104956	500	4078	45	4048	98	4100	227482	530574
20140508 0.104957	0	4078	45	4048	97	4048	227484	530576
20140508 0.104957	500	4078	45	4048	92	4048	227494	530576
20140508 0.105	0	4078	45	4048	91	4048	227496	530576
20140508 0.105	500	4078	45	4048	89	4048	227500	530576
20140508 0.105001	0	4078	45	4048	87	4048	227504	530576
20140508 0.105001	500	4078	45	4048	86	4048	227506	530576
20140508 0.105002	0	4078	45	4048	85	4048	227508	530576
20140508 0.105002	500	4078	44	4048	84	4078	227512	530574
20140508 0.105003	0	4078	39	4048	84	4078	227526	530574
20140508 0.105003	500	4078	39	4048	83	4048	227528	530574
